match_id,winner,year,surface,p1_age,p2_age,p1_rank_points,p2_rank_points,p1_first_won,p1_secnd_won,p2_first_won,p2_secnd_won,p1_win_err,p2_win_err,P1_win,P2_win
2022-usopen-1101,,11,0,0.53,0.49,0.3825,0.02738888888888889,0.6607142857142857,0.8333333333333334,0.3333333333333333,0.4307692307692308,2.0,0.6086956521739131,0.9999881,0.000011920929
2022-usopen-1102,,11,0,0.5160000000000023,0.5420000000000025,0.03705555555555556,0.044722222222222226,0.5575221238938053,0.7272727272727273,0.8260869565217391,0.6146788990825688,0.8615384615384616,1.8695652173913044,0.026494076,0.9735059
2022-usopen-1103,,11,0,0.39600000000000146,0.51,0.017277777777777777,0.0285,0.6329113924050633,0.8947368421052632,0.8421052631578947,0.6419753086419753,1.0256410256410255,1.08,0.7556317,0.24436831
2022-usopen-1104,,11,0,0.45600000000000124,0.61,0.01672222222222222,0.07166666666666667,0.6811594202898551,1.0,0.5833333333333334,0.5166666666666667,2.066666666666667,0.6129032258064516,0.9999327,0.000067293644
2022-usopen-1105,,11,0,0.5460000000000018,0.5260000000000018,0.07944444444444444,0.03872222222222223,0.796875,1.0,0.8333333333333334,0.6301369863013698,1.68,1.3043478260869565,0.9898703,0.01012969
2022-usopen-1106,,11,0,0.5239999999999975,0.48200000000000254,0.05255555555555556,0.022222222222222223,0.6548672566371682,0.8461538461538461,0.7037037037037037,0.5507246376811594,1.25,1.0545454545454545,0.96992606,0.03007394
2022-usopen-1107,,11,0,0.5039999999999979,0.5320000000000014,0.03866666666666667,0.03288888888888889,0.686046511627907,0.8181818181818182,0.6190476190476191,0.5333333333333333,1.8461538461538463,0.918918918918919,0.9986127,0.0013872981
2022-usopen-1109,,11,0,0.6220000000000028,0.5779999999999975,0.13,0.01338888888888889,0.6354166666666666,0.8,0.6,0.5478260869565217,0.96875,0.8148148148148148,0.97970176,0.020298243
2022-usopen-1110,,11,0,0.5019999999999994,0.4380000000000013,0.05472222222222223,0.03844444444444445,0.6027397260273972,0.8666666666666667,0.6666666666666666,0.5277777777777778,1.0408163265306123,0.5769230769230769,0.99121314,0.008786857
2022-usopen-1111,,11,0,0.5239999999999977,0.41600000000000203,0.035555555555555556,0.042944444444444445,0.6071428571428571,0.7916666666666666,0.6363636363636364,0.6041666666666666,0.7045454545454546,0.5303030303030303,0.94646215,0.053537846
2022-usopen-1113,,11,0,0.5239999999999981,0.6,0.07305555555555555,0.030555555555555558,0.6835443037974683,0.9375,0.625,0.5421686746987951,1.8636363636363635,0.9354838709677419,0.99944246,0.00055754185
2022-usopen-1114,,11,0,0.4939999999999987,0.5639999999999984,0.059777777777777784,0.04005555555555556,0.6428571428571429,0.7692307692307693,0.7857142857142857,0.6029411764705882,1.0,0.8571428571428571,0.82218134,0.17781866
2022-usopen-1115,,11,0,0.4119999999999989,0.46800000000000125,0.04883333333333333,0.053111111111111116,0.647887323943662,0.9285714285714286,0.6428571428571429,0.6153846153846154,1.1111111111111112,0.4444444444444444,0.9972282,0.0027717948
2022-usopen-1116,,11,0,0.5679999999999987,0.44,0.01611111111111111,0.2013888888888889,0.6162790697674418,0.8666666666666667,0.9333333333333333,0.6206896551724138,1.24,0.8611111111111112,0.7527272,0.24727279
2022-usopen-1117,,11,0,0.48,0.5220000000000016,0.27166666666666667,0.03155555555555556,0.5339805825242718,0.5882352941176471,0.8823529411764706,0.6086956521739131,0.49122807017543857,1.1388888888888888,0.03267043,0.96732956
2022-usopen-1118,,11,0,0.5460000000000024,0.5660000000000024,0.0425,0.029277777777777778,0.61,0.8095238095238095,0.7727272727272727,0.6320754716981132,0.72,1.0,0.5247222,0.47527778
2022-usopen-1119,,11,0,0.5379999999999999,0.4639999999999985,0.04594444444444445,0.06722222222222222,0.5189873417721519,0.4666666666666667,0.7333333333333333,0.6056338028169014,0.5172413793103449,0.875,0.04742294,0.95257705
2022-usopen-1120,,11,0,0.61,0.5060000000000019,0.03027777777777778,0.07294444444444445,0.6666666666666666,0.8888888888888888,0.7222222222222222,0.5972222222222222,1.6666666666666667,0.9714285714285714,0.99314266,0.0068573356
2022-usopen-1121,,11,0,0.48,0.7039999999999978,0.07777777777777778,0.051666666666666666,0.5060240963855421,0.4666666666666667,0.7333333333333333,0.5972222222222222,0.56,0.78125,0.0731979,0.9268021
2022-usopen-1122,,11,0,0.6640000000000023,0.4139999999999976,0.029222222222222222,0.014333333333333333,0.6209150326797386,0.6875,0.7741935483870968,0.6209677419354839,0.46774193548387094,0.7241379310344828,0.31689605,0.6831039
2022-usopen-1123,,11,0,0.462,0.5279999999999991,0.034,0.025500000000000002,0.6375,0.7777777777777778,0.9473684210526315,0.6853932584269663,0.6666666666666666,1.1935483870967742,0.06886,0.93114
2022-usopen-1124,,11,0,0.5360000000000015,0.5260000000000015,0.02488888888888889,0.13111111111111112,0.5757575757575758,0.6153846153846154,1.0,0.7192982456140351,0.65625,1.5294117647058822,0.001975538,0.99802446
2022-usopen-1125,,11,0,0.4960000000000024,0.4860000000000024,0.17166666666666666,0.009000000000000001,0.5728155339805825,0.6296296296296297,0.7777777777777778,0.5846153846153846,0.7454545454545455,0.7068965517241379,0.5835177,0.41648233
2022-usopen-1126,,11,0,0.662000000000004,0.5460000000000014,0.007222222222222223,0.04016666666666667,0.5973154362416108,0.8275862068965517,0.8,0.6637168141592921,0.7808219178082192,0.9,0.5542954,0.44570458
2022-usopen-1127,,11,0,0.7479999999999987,0.46600000000000125,0.009166666666666667,0.02688888888888889,0.6,0.6875,0.8666666666666667,0.6206896551724138,0.75,0.8,0.26622057,0.73377943
2022-usopen-1129,,11,0,0.5039999999999977,0.512000000000002,0.07250000000000001,0.03688888888888889,0.6203703703703703,0.782608695652174,0.6818181818181818,0.5688073394495413,0.6610169491525424,0.4772727272727273,0.93722564,0.06277436
2022-usopen-1130,,11,0,0.44200000000000145,0.65,0.05027777777777778,0.02827777777777778,0.6052631578947368,0.7916666666666666,0.56,0.5714285714285714,0.9347826086956522,0.4528301886792453,0.99158806,0.008411944
2022-usopen-1132,,11,0,0.5520000000000002,0.471999999999999,0.0023333333333333335,0.26083333333333336,0.52,0.5714285714285714,0.8666666666666667,0.6438356164383562,0.6086956521739131,1.0909090909090908,0.010419519,0.98958045
2022-usopen-1133,,11,0,0.51,0.5820000000000003,0.1863888888888889,0.059444444444444446,0.7333333333333333,1.0,0.7142857142857143,0.5802469135802469,1.4074074074074074,0.9375,0.9976351,0.002364874
2022-usopen-1134,,11,0,0.6960000000000001,0.5700000000000001,0.009555555555555557,0.03805555555555556,0.5666666666666667,0.68,0.8076923076923077,0.6470588235294118,0.7215189873417721,1.1,0.114209354,0.88579065
2022-usopen-1135,,11,0,0.6820000000000015,0.5280000000000002,0.05505555555555556,0.01638888888888889,0.5616438356164384,0.7142857142857143,0.9333333333333333,0.6388888888888888,0.9583333333333334,1.6470588235294117,0.028305514,0.97169447
2022-usopen-1136,,11,0,0.6340000000000022,0.4079999999999974,0.04277777777777778,0.07344444444444445,0.5827814569536424,0.7419354838709677,0.6875,0.547945205479452,0.7283950617283951,0.6557377049180327,0.8456058,0.15439421
2022-usopen-1137,,11,0,0.6239999999999983,0.6520000000000001,0.09611111111111112,0.02766666666666667,0.7843137254901961,1.0,0.5833333333333334,0.5540540540540541,2.4,0.4523809523809524,0.99998915,0.000010848045
2022-usopen-1138,,11,0,0.42,0.47399999999999837,0.03883333333333334,0.02688888888888889,0.6447368421052632,0.9411764705882353,0.5882352941176471,0.5121951219512195,1.4285714285714286,0.5098039215686274,0.9995374,0.00046259165
2022-usopen-1139,,11,0,0.506000000000002,0.5260000000000021,0.04722222222222223,0.02088888888888889,0.5783132530120482,0.7368421052631579,0.9,0.6195652173913043,0.7857142857142857,1.0655737704918034,0.17294632,0.82705367
2022-usopen-1140,,11,0,0.47799999999999865,0.42,0.03183333333333333,0.16777777777777778,0.5283018867924528,0.6666666666666666,0.8636363636363636,0.6868686868686869,0.6538461538461539,1.1333333333333333,0.031317197,0.9686828
2022-usopen-1141,,11,0,0.6779999999999986,0.5439999999999983,0.12083333333333333,0.019055555555555555,0.7230769230769231,1.0,0.7142857142857143,0.5555555555555556,1.6956521739130435,0.6296296296296297,0.99963117,0.00036883354
2022-usopen-1144,,11,0,0.5820000000000004,0.6439999999999979,0.03938888888888889,0.08388888888888889,0.5,0.5,1.0,0.7346938775510204,0.8620689655172413,5.5,0.000051839525,0.99994814
2022-usopen-1145,,11,0,0.5139999999999975,0.5479999999999967,0.07555555555555556,0.015555555555555557,0.626984126984127,0.8275862068965517,0.7586206896551724,0.6044776119402985,0.9135802469135802,0.9607843137254902,0.8342921,0.16570789
2022-usopen-1146,,11,0,0.43599999999999967,0.6419999999999989,0.05705555555555556,0.03366666666666667,0.7222222222222222,1.0,0.2222222222222222,0.43478260869565216,1.7777777777777777,0.21052631578947367,0.9999949,0.0000051259995
2022-usopen-1147,,11,0,0.5220000000000001,0.6079999999999989,0.055,0.036944444444444446,0.5945945945945946,0.6666666666666666,0.875,0.6538461538461539,0.8181818181818182,1.1666666666666667,0.09030363,0.90969634
2022-usopen-1148,,11,0,0.4319999999999988,0.38600000000000123,0.06905555555555556,0.2833333333333333,0.5492957746478874,0.6153846153846154,0.8461538461538461,0.5862068965517241,0.6086956521739131,0.6808510638297872,0.123572305,0.8764277
2022-usopen-1149,,11,0,0.54,0.6660000000000018,0.18972222222222224,0.01672222222222222,0.6964285714285714,0.9285714285714286,0.42857142857142855,0.47540983606557374,1.6,0.3392857142857143,0.999967,0.000033020973
2022-usopen-1151,,11,0,0.7459999999999998,0.636,0.05388888888888889,0.02266666666666667,0.8571428571428571,1.0,1.0,0.75,2.5,2.0,0.96577775,0.034222245
2022-usopen-1152,,11,0,0.6620000000000025,0.38600000000000156,0.02777777777777778,0.07277777777777777,0.5666666666666667,0.6842105263157895,0.8333333333333334,0.6263736263736264,0.9375,1.4838709677419355,0.07561476,0.92438525
2022-usopen-1153,,11,0,0.46600000000000213,0.5220000000000021,0.09111111111111111,0.03438888888888889,0.6296296296296297,0.8636363636363636,0.8181818181818182,0.6601941747572816,1.6764705882352942,1.1851851851851851,0.961004,0.03899598
2022-usopen-1154,,11,0,0.5060000000000021,0.587999999999998,0.04577777777777778,0.036333333333333336,0.5,0.5882352941176471,0.8823529411764706,0.6039603960396039,0.5833333333333334,1.4444444444444444,0.0065317447,0.9934683
2022-usopen-1156,,11,0,0.5439999999999986,0.4960000000000025,0.0415,0.17333333333333334,0.5761589403973509,0.6896551724137931,0.75,0.6173913043478261,0.90625,1.0714285714285714,0.3407174,0.65928257
2022-usopen-1157,,11,0,0.6,0.5979999999999995,0.12222222222222223,0.028055555555555556,0.5901639344262295,0.7142857142857143,0.6428571428571429,0.5375,0.9545454545454546,0.5925925925925926,0.96451426,0.035485744
2022-usopen-1159,,11,0,0.5839999999999976,0.47799999999999854,0.02777777777777778,0.030000000000000002,0.6218487394957983,0.9,0.75,0.6043956043956044,0.8,0.8125,0.8960763,0.10392368
2022-usopen-1160,,11,0,0.58,0.4919999999999998,0.04588888888888889,0.07777777777777778,0.6470588235294118,0.7058823529411765,0.9444444444444444,0.6511627906976745,0.7586206896551724,1.1142857142857143,0.07603196,0.923968
2022-usopen-1161,,11,0,0.45799999999999985,0.3339999999999988,0.06916666666666667,0.00044444444444444447,0.6395348837209303,0.8823529411764706,0.6470588235294118,0.5531914893617021,1.0384615384615385,0.9,0.98524934,0.0147506595
2022-usopen-1162,,11,0,0.59,0.722000000000003,0.03133333333333334,0.03238888888888889,0.5656565656565656,0.6818181818181818,0.8571428571428571,0.651685393258427,1.25,1.2702702702702702,0.25525695,0.74474305
2022-usopen-1163,,11,0,0.7040000000000011,0.5779999999999967,0.043444444444444445,0.06722222222222222,0.572463768115942,0.7391304347826086,0.6956521739130435,0.6055045871559633,0.4918032786885246,0.4098360655737705,0.7606259,0.2393741
2022-usopen-1164,,11,0,0.43,0.7239999999999975,0.015055555555555556,0.31277777777777777,0.5625,0.7222222222222222,0.9444444444444444,0.6707317073170732,0.8181818181818182,1.9545454545454546,0.0018627928,0.99813724
2022-usopen-1201,,11,0,0.53,0.5420000000000006,0.3825,0.044722222222222226,0.6764705882352942,1.0,0.6666666666666666,0.532608695652174,1.7,0.72,0.99983037,0.00016963482
2022-usopen-1202,,11,0,0.51,0.45600000000000207,0.0285,0.01672222222222222,0.58,0.7878787878787878,0.7878787878787878,0.6052631578947368,0.5818181818181818,0.7283950617283951,0.5686759,0.43132412
2022-usopen-1203,,11,0,0.5460000000000025,0.5239999999999977,0.07944444444444444,0.05255555555555556,0.6363636363636364,0.8333333333333334,0.7916666666666666,0.5775862068965517,1.3265306122448979,1.0909090909090908,0.9249596,0.0750404
2022-usopen-1205,,11,0,0.6220000000000032,0.5020000000000022,0.13,0.05472222222222223,0.6521739130434783,0.8333333333333334,0.7083333333333334,0.6106194690265486,0.7333333333333333,0.8181818181818182,0.88509375,0.11490625
2022-usopen-1207,,11,0,0.5239999999999979,0.5639999999999977,0.07305555555555555,0.04005555555555556,0.6818181818181818,0.9,0.75,0.6,1.0465116279069768,0.9302325581395349,0.95449084,0.04550916
2022-usopen-1208,,11,0,0.41199999999999876,0.44,0.04883333333333333,0.2013888888888889,0.6575342465753424,1.0,0.8,0.6233766233766234,1.7058823529411764,0.6585365853658537,0.9975229,0.0024771094
2022-usopen-1209,,11,0,0.5220000000000029,0.5660000000000015,0.03155555555555556,0.029277777777777778,0.5570469798657718,0.7391304347826086,0.7272727272727273,0.5803571428571429,0.5074626865671642,0.7,0.52505076,0.47494924
2022-usopen-1210,,11,0,0.4639999999999974,0.61,0.06722222222222222,0.03027777777777778,0.640625,0.84375,0.71875,0.5759493670886076,0.9411764705882353,0.7868852459016393,0.9463105,0.05368948
2022-usopen-1211,,11,0,0.7039999999999975,0.4139999999999982,0.051666666666666666,0.014333333333333333,0.6626506024096386,0.8823529411764706,0.5294117647058824,0.5046728971962616,0.8461538461538461,0.5892857142857143,0.9961926,0.0038074255
2022-usopen-1212,,11,0,0.5279999999999978,0.5260000000000024,0.025500000000000002,0.13111111111111112,0.6206896551724138,0.8076923076923077,0.9285714285714286,0.7191011235955056,1.25,1.5957446808510638,0.11645174,0.88354826
2022-usopen-1213,,11,0,0.4860000000000025,0.5460000000000019,0.009000000000000001,0.04016666666666667,0.6062992125984252,0.7096774193548387,0.7333333333333333,0.5983606557377049,0.78,0.8169014084507042,0.6216129,0.3783871
2022-usopen-1215,,11,0,0.5039999999999976,0.4420000000000017,0.07250000000000001,0.05027777777777778,0.6090225563909775,0.9090909090909091,0.7727272727272727,0.6074766355140186,0.7560975609756098,0.6428571428571429,0.9277859,0.07221413
2022-usopen-1217,,11,0,0.51,0.5700000000000001,0.1863888888888889,0.03805555555555556,0.6530612244897959,0.7916666666666666,0.875,0.6068376068376068,0.6949152542372882,0.6226415094339622,0.7421231,0.25787687
2022-usopen-1218,,11,0,0.5279999999999985,0.408,0.01638888888888889,0.07344444444444445,0.5747126436781609,0.7727272727272727,0.8636363636363636,0.6568627450980392,0.8372093023255814,1.2962962962962963,0.13013087,0.8698691
2022-usopen-1219,,11,0,0.6239999999999978,0.42,0.09611111111111112,0.03883333333333334,0.6352941176470588,0.75,0.9,0.6987951807228916,0.8536585365853658,1.1851851851851851,0.1744438,0.8255562
2022-usopen-1220,,11,0,0.526000000000002,0.42,0.02088888888888889,0.16777777777777778,0.5747126436781609,0.65,0.95,0.6911764705882353,0.6078431372549019,1.6875,0.0021178778,0.9978821
2022-usopen-1222,,11,0,0.6120000000000027,0.6439999999999975,0.035111111111111114,0.08388888888888889,0.546875,0.6842105263157895,0.8888888888888888,0.6973684210526315,0.7586206896551724,0.825,0.12193192,0.8780681
2022-usopen-1223,,11,0,0.5139999999999979,0.43600000000000194,0.07555555555555556,0.05705555555555556,0.5376344086021505,0.7,0.7619047619047619,0.6382978723404256,0.6119402985074627,0.9117647058823529,0.26959744,0.7304026
2022-usopen-1224,,11,0,0.6079999999999989,0.38600000000000123,0.036944444444444446,0.2833333333333333,0.5,0.5,0.9230769230769231,0.5955056179775281,0.75,1.84,0.0010430913,0.9989569
2022-usopen-1225,,11,0,0.54,0.667999999999998,0.18972222222222224,0.043666666666666666,0.6363636363636364,0.8947368421052632,0.7894736842105263,0.6266666666666667,0.5853658536585366,0.5294117647058824,0.9087164,0.09128362
2022-usopen-1227,,11,0,0.46600000000000197,0.5879999999999982,0.09111111111111111,0.036333333333333336,0.6630434782608695,0.8947368421052632,0.7222222222222222,0.6111111111111112,1.1020408163265305,0.8888888888888888,0.971803,0.02819699
2022-usopen-1229,,11,0,0.6,0.46,0.12222222222222223,0.034944444444444445,0.5833333333333334,0.88,0.68,0.5950413223140496,0.8333333333333334,0.6086956521739131,0.9743554,0.0256446
2022-usopen-1230,,11,0,0.5839999999999975,0.49200000000000205,0.02777777777777778,0.07777777777777778,0.5714285714285714,0.6956521739130435,0.8333333333333334,0.6372549019607843,0.639344262295082,1.0217391304347827,0.11144404,0.88855594
2022-usopen-1231,,11,0,0.45799999999999863,0.7220000000000034,0.06916666666666667,0.03238888888888889,0.5607476635514018,0.631578947368421,0.7894736842105263,0.5752212389380531,1.1875,1.326086956521739,0.30626023,0.6937398
2022-usopen-1232,,11,0,0.7039999999999978,0.7239999999999976,0.043444444444444445,0.31277777777777777,0.46987951807228917,0.4375,0.6470588235294118,0.5857142857142857,0.4,0.5405405405405406,0.052732285,0.9472677
2022-usopen-1301,,11,0,0.53,0.4560000000000015,0.3825,0.01672222222222222,0.6075949367088608,0.9230769230769231,0.5384615384615384,0.5066666666666667,0.9629629629629629,0.38095238095238093,0.9995136,0.0004863739
2022-usopen-1304,,11,0,0.523999999999998,0.411999999999999,0.07305555555555555,0.04883333333333333,0.6438356164383562,0.7333333333333333,0.6666666666666666,0.5353535353535354,0.8292682926829268,0.7608695652173914,0.91368824,0.08631176
2022-usopen-1305,,11,0,0.5220000000000026,0.46399999999999775,0.03155555555555556,0.06722222222222222,0.5754716981132075,0.7142857142857143,0.8095238095238095,0.5813953488372093,0.9166666666666666,0.6721311475409836,0.7145271,0.28547293
2022-usopen-1306,,11,0,0.7039999999999991,0.5260000000000024,0.051666666666666666,0.13111111111111112,0.5858585858585859,0.7391304347826086,0.8260869565217391,0.6388888888888888,0.5581395348837209,1.0784313725490196,0.09478937,0.9052106
2022-usopen-1307,,11,0,0.5460000000000024,0.46600000000000213,0.04016666666666667,0.02688888888888889,0.5688073394495413,0.65,0.8421052631578947,0.6037735849056604,0.8888888888888888,1.0930232558139534,0.189608,0.810392
2022-usopen-1308,,11,0,0.5039999999999987,0.47200000000000303,0.07250000000000001,0.26083333333333336,0.5695364238410596,0.75,0.8055555555555556,0.6209677419354839,0.7439024390243902,0.74,0.4291852,0.5708148
2022-usopen-1309,,11,0,0.5700000000000001,0.40800000000000064,0.03805555555555556,0.07344444444444445,0.5876288659793815,0.7777777777777778,0.6111111111111112,0.5555555555555556,1.032258064516129,1.0666666666666667,0.9181273,0.0818727
2022-usopen-1310,,11,0,0.42,0.42,0.03883333333333334,0.16777777777777778,0.5346534653465347,0.6470588235294118,0.8823529411764706,0.6060606060606061,0.75,1.2826086956521738,0.029505437,0.97049457
2022-usopen-1311,,11,0,0.6779999999999964,0.6439999999999992,0.12083333333333333,0.08388888888888889,0.6728971962616822,0.78125,0.6774193548387096,0.625,1.6818181818181819,1.08,0.98645186,0.013548136
2022-usopen-1312,,11,0,0.4360000000000013,0.38600000000000095,0.05705555555555556,0.2833333333333333,0.5,0.46153846153846156,0.7857142857142857,0.6333333333333333,0.4,1.3529411764705883,0.0022449314,0.99775505
2022-usopen-1313,,11,0,0.54,0.38600000000000123,0.18972222222222224,0.07277777777777777,0.647887323943662,0.8571428571428571,0.5333333333333333,0.5119047619047619,1.1818181818181819,0.8372093023255814,0.99762833,0.0023716688
2022-usopen-1314,,11,0,0.46600000000000175,0.4960000000000007,0.09111111111111111,0.17333333333333334,0.6126760563380281,0.8235294117647058,0.8181818181818182,0.6012658227848101,1.0555555555555556,1.027027027027027,0.7200079,0.2799921
2022-usopen-1315,,11,0,0.6,0.4920000000000009,0.12222222222222223,0.07777777777777778,0.5,0.45,0.6190476190476191,0.5555555555555556,0.8918918918918919,1.3235294117647058,0.12760003,0.8724
2022-usopen-1316,,11,0,0.7220000000000018,0.7239999999999978,0.03238888888888889,0.31277777777777777,0.5,0.4166666666666667,0.9230769230769231,0.6111111111111112,0.6551724137931034,1.5217391304347827,0.00095621607,0.99904376
2022-usopen-1401,,11,0,0.53,0.5460000000000023,0.3825,0.07944444444444444,0.6078431372549019,0.68,0.8076923076923077,0.6276595744680851,2.5789473684210527,1.394736842105263,0.9947514,0.005248606
2022-usopen-1402,,11,0,0.622000000000003,0.5239999999999977,0.13,0.07305555555555555,0.6068376068376068,0.7727272727272727,0.9130434782608695,0.6868686868686869,1.2325581395348837,1.34375,0.31754783,0.6824522
2022-usopen-1403,,11,0,0.46399999999999775,0.5260000000000025,0.06722222222222222,0.13111111111111112,0.6134453781512605,0.7407407407407407,0.8461538461538461,0.6697247706422018,0.5957446808510638,1.0425531914893618,0.11767787,0.88232213
2022-usopen-1404,,11,0,0.4660000000000021,0.4720000000000011,0.02688888888888889,0.26083333333333336,0.5670103092783505,0.65,0.9047619047619048,0.64,0.9230769230769231,1.1025641025641026,0.056618087,0.9433819
2022-usopen-1405,,11,0,0.5700000000000001,0.42,0.03805555555555556,0.16777777777777778,0.5034965034965035,0.4782608695652174,0.6521739130434783,0.5855855855855856,0.34375,0.8363636363636363,0.047392152,0.95260787
2022-usopen-1406,,11,0,0.6779999999999964,0.38600000000000206,0.12083333333333333,0.2833333333333333,0.5847457627118644,0.75,0.7916666666666666,0.5798319327731093,0.6818181818181818,0.6829268292682927,0.5326208,0.4673792
2022-usopen-1407,,11,0,0.54,0.4960000000000016,0.18972222222222224,0.17333333333333334,0.5753424657534246,0.7333333333333333,0.9333333333333333,0.6712328767123288,0.7428571428571429,1.7647058823529411,0.010077464,0.9899225
2022-usopen-1408,,11,0,0.49200000000000116,0.7239999999999978,0.07777777777777778,0.31277777777777777,0.6391752577319587,0.8947368421052632,0.75,0.6170212765957447,1.75,1.2692307692307692,0.9616194,0.038380623
2022-usopen-1501,,11,0,0.546000000000001,0.5239999999999982,0.07944444444444444,0.07305555555555555,0.6589147286821705,0.8709677419354839,0.8709677419354839,0.6814814814814815,1.293103448275862,2.032258064516129,0.17158385,0.82841617
2022-usopen-1502,,11,0,0.526000000000002,0.4719999999999997,0.13111111111111112,0.26083333333333336,0.5679012345679012,0.5882352941176471,0.8888888888888888,0.6075949367088608,0.8974358974358975,0.8695652173913043,0.12145657,0.87854344
2022-usopen-1503,,11,0,0.42,0.38600000000000245,0.16777777777777778,0.2833333333333333,0.5333333333333333,0.6666666666666666,0.7058823529411765,0.5925925925925926,0.9402985074626866,1.4878048780487805,0.16721939,0.8327806
2022-usopen-1504,,11,0,0.496000000000002,0.4920000000000009,0.17333333333333334,0.07777777777777778,0.6,0.8333333333333334,0.96,0.7126436781609196,0.8108108108108109,1.3421052631578947,0.10242143,0.8975786
2022-usopen-1601,,11,0,0.5239999999999979,0.47200000000000086,0.07305555555555555,0.26083333333333336,0.5841584158415841,0.7391304347826086,0.875,0.7023809523809523,1.048780487804878,1.5588235294117647,0.048414487,0.95158553
2022-usopen-1602,,11,0,0.38600000000000223,0.4920000000000028,0.2833333333333333,0.07777777777777778,0.6694915254237288,0.8125,0.71875,0.5648854961832062,1.5945945945945945,0.9807692307692307,0.99462265,0.0053773522
2022-usopen-1701,,11,0,0.4720000000000013,0.3860000000000019,0.26083333333333336,0.2833333333333333,0.631578947368421,0.7727272727272727,0.8636363636363636,0.6181818181818182,1.2758620689655173,1.3414634146341464,0.5477066,0.4522934
2022-wimbledon-1102,,11,1,0.523999999999998,0.5279999999999989,0.04044444444444445,0.03527777777777778,0.6395348837209303,0.9473684210526315,0.7,0.6136363636363636,1.4594594594594594,1.36,0.9723908,0.02760923
2022-wimbledon-1103,,11,1,0.5,0.54,0.041444444444444443,0.05255555555555556,0.6532258064516129,0.7714285714285715,0.7142857142857143,0.6484375,0.6896551724137931,0.7014925373134329,0.73080504,0.26919496
2022-wimbledon-1104,,11,1,0.66,0.45600000000000196,0.03755555555555556,0.07255555555555555,0.6,0.7222222222222222,0.8333333333333334,0.6086956521739131,0.8043478260869565,0.6346153846153846,0.5261909,0.47380912
2022-wimbledon-1105,,11,1,0.6060000000000001,0.7379999999999958,0.08183333333333334,0.010055555555555555,0.6119402985074627,0.78125,0.696969696969697,0.6548672566371682,0.8727272727272727,0.7391304347826086,0.84103227,0.15896773
2022-wimbledon-1106,,11,1,0.6620000000000025,0.512000000000001,0.042833333333333334,0.03816666666666667,0.5789473684210527,0.7058823529411765,0.9444444444444444,0.6590909090909091,0.7096774193548387,1.1428571428571428,0.03500625,0.9649938
2022-wimbledon-1107,,11,1,0.5019999999999988,0.6339999999999981,0.030333333333333334,0.037722222222222226,0.7288135593220338,0.8888888888888888,0.5555555555555556,0.5901639344262295,1.9444444444444444,0.7647058823529411,0.9996961,0.00030392408
2022-wimbledon-1108,,11,1,0.49600000000000194,0.49600000000000194,0.0325,0.11666666666666667,0.625,0.8421052631578947,0.95,0.72,1.0,1.5757575757575757,0.058891594,0.9411084
2022-wimbledon-1109,,11,1,0.4160000000000019,0.7439999999999996,0.17694444444444446,0.010611111111111111,0.6666666666666666,0.9,0.7368421052631579,0.584070796460177,1.2727272727272727,0.6976744186046512,0.9921718,0.007828176
2022-wimbledon-1110,,11,1,0.4739999999999981,0.4739999999999981,0.050222222222222224,0.03627777777777778,0.5420560747663551,0.6875,0.8823529411764706,0.6463414634146342,0.6181818181818182,1.55,0.009777832,0.99022216
2022-wimbledon-1111,,11,1,0.7020000000000028,0.6079999999999979,0.05527777777777778,0.042555555555555555,0.6823529411764706,0.8947368421052632,0.7222222222222222,0.57,2.5,1.2702702702702702,0.9991336,0.0008664131
2022-wimbledon-1112,,11,1,0.5460000000000012,0.7420000000000044,0.015333333333333334,0.08977777777777778,0.674074074074074,0.8823529411764706,0.9428571428571428,0.7355371900826446,2.1578947368421053,1.7017543859649122,0.82458067,0.17541933
2022-wimbledon-1113,,11,1,0.578000000000001,0.658,0.06416666666666666,0.035,0.6290322580645161,1.0,0.36363636363636365,0.4666666666666667,1.6,0.7647058823529411,0.9999084,0.00009161234
2022-wimbledon-1114,,11,1,0.47799999999999965,0.56,0.020055555555555556,0.011666666666666667,0.5813953488372093,0.7272727272727273,0.8695652173913043,0.625,0.7941176470588235,1.0285714285714285,0.16917457,0.83082545
2022-wimbledon-1115,,11,1,0.5179999999999985,0.7000000000000001,0.05466666666666667,0.04977777777777778,0.6979166666666666,0.9090909090909091,0.8095238095238095,0.6170212765957447,1.608695652173913,1.1081081081081081,0.97750306,0.022496939
2022-wimbledon-1116,,11,1,0.6420000000000045,0.38200000000000245,0.020166666666666666,0.27166666666666667,0.6111111111111112,0.8333333333333334,0.9,0.6428571428571429,1.55,1.825,0.22323681,0.7767632
2022-wimbledon-1118,,11,1,0.45799999999999785,0.48,0.04166666666666667,0.028944444444444446,0.5826771653543307,0.8260869565217391,0.875,0.6475409836065574,0.8108108108108109,0.9538461538461539,0.37750807,0.62249196
2022-wimbledon-1119,,11,1,0.63,0.6520000000000018,0.051666666666666666,0.028944444444444446,0.618421052631579,0.7777777777777778,0.5882352941176471,0.5365853658536586,1.64,0.90625,0.99522954,0.0047704577
2022-wimbledon-1120,,11,1,0.5879999999999985,0.4280000000000006,0.028,0.0648888888888889,0.5529411764705883,0.6875,0.875,0.6022727272727273,0.5428571428571428,0.8,0.0960839,0.9039161
